timestep_sec,vehicle_id,current_edge,current_lane,current_speed_ms,current_soc_percent,battery_capacity_wh,priority,nearest_station_id,nearest_station_name,nearest_distance_m,nearest_edge,nearest_lane,nearest_power_kw,nearest_charging_available,nearest_waiting_available,nearest_occupancy_rate,2nd_nearest_station_id,2nd_nearest_station_name,2nd_nearest_distance_m,2nd_nearest_edge,2nd_nearest_lane,2nd_nearest_power_kw,2nd_nearest_charging_available,2nd_nearest_waiting_available,2nd_nearest_occupancy_rate,recommended_station,recommendation_reason
106.0,easyBike_022,NEG_E7,NEG_E7_0,11.16,28.79,12000.0,HIGH,pa_8,Station pa_8,29.35,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,415.82,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
106.0,easyBike_024,NEG_E8,NEG_E8_0,13.06,18.83,12000.0,CRITICAL,pa_8,Station pa_8,33.98,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,411.43,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
106.0,easyBike_026,E0,E0_0,13.12,16.48,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,140.31,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,250.47,E0,E0_0,20.0,1,3,75.0,Station pa_2_rev,Nearest with charging slots
106.0,easyBike_028,E0,E0_1,0.92,14.17,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,6.56,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,268.08,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
121.0,easyBike_001,E1,E1_0,11.03,42.68,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,218.16,NEG_E1,NEG_E1_0,20.0,4,3,0.0,pa_2,Station pa_2,235.73,E0,E0_0,20.0,1,3,75.0,Station pa_3_rev,Nearest with charging slots
121.0,easyBike_002,E1,E1_1,11.19,41.51,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,225.96,NEG_E1,NEG_E1_0,20.0,4,3,0.0,pa_3,Station pa_3,229.67,E1,E1_0,20.0,4,3,0.0,Station pa_3_rev,Nearest with charging slots
121.0,easyBike_003,E6,E6_0,11.27,40.33,12000.0,MEDIUM,pa_7,Station pa_7,18.8,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,42.78,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_7,Nearest with charging slots
121.0,easyBike_005,NEG_E3,NEG_E3_0,9.09,38.01,12000.0,MEDIUM,pa_3,Station pa_3,151.03,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,460.88,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
121.0,easyBike_006,NEG_E9,NEG_E9_0,11.46,36.9,12000.0,MEDIUM,pa_8,Station pa_8,95.4,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,309.88,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
121.0,easyBike_007,NEG_E7,NEG_E7_0,11.53,35.73,12000.0,MEDIUM,pa_8,Station pa_8,131.09,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,344.67,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
121.0,easyBike_011,:Node7_6,:Node7_6_0,11.85,39.45,12000.0,MEDIUM,pa_7,Station pa_7,12.88,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,12.94,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_7,Nearest with charging slots
121.0,easyBike_013,NEG_E2,NEG_E2_1,6.44,28.32,12000.0,HIGH,pa_3,Station pa_3,125.2,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,453.39,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
121.0,easyBike_023,NEG_E7,NEG_E7_0,11.65,30.39,12000.0,MEDIUM,pa_8,Station pa_8,116.32,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,359.37,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
121.0,easyBike_025,E0,E0_0,9.36,17.61,12000.0,CRITICAL,pa_2,Station pa_2,71.66,E0,E0_0,20.0,1,3,75.0,pa_3_rev,Station pa_3_rev,91.95,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_2,Nearest with charging slots
121.0,easyBike_027,E4,E4_0,13.25,15.23,12000.0,CRITICAL,pa_6_rev,Station pa_6_rev,88.24,NEG_E5,NEG_E5_0,25.0,5,3,0.0,pa_2_rev,Station pa_2_rev,173.55,NEG_E0,NEG_E0_0,20.0,4,3,0.0,Station pa_6_rev,Nearest with charging slots
121.0,easyBike_029,NEG_E3,NEG_E3_1,1.01,12.92,12000.0,CRITICAL,pa_8,Station pa_8,167.78,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,407.13,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
123.0,easyBike_004,E10,E10_0,11.32,39.16,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,179.45,NEG_E1,NEG_E1_0,20.0,4,3,0.0,pa_2,Station pa_2,190.91,E0,E0_0,20.0,1,3,75.0,Station pa_3_rev,Nearest with charging slots
123.0,easyBike_008,NEG_E7,NEG_E7_1,11.64,34.57,12000.0,MEDIUM,pa_8,Station pa_8,128.51,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,347.05,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
123.0,easyBike_009,E1,E1_0,11.73,36.13,12000.0,MEDIUM,pa_3,Station pa_3,201.64,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,254.06,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3,Nearest with charging slots
123.0,easyBike_015,NEG_E7,NEG_E7_1,12.28,26.03,12000.0,HIGH,pa_8,Station pa_8,147.64,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,327.89,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
123.0,easyBike_019,E5,parked,0.0,23.88,12000.0,HIGH,pa_6,Station pa_6,56.58,E5,E5_0,25.0,4,3,20.0,pa_7_rev,Station pa_7_rev,64.0,NEG_E6,NEG_E6_0,20.0,4,2,0.0,Station pa_6,Nearest with charging slots
123.0,easyBike_021,NEG_E2,NEG_E2_0,10.83,26.91,12000.0,HIGH,pa_3,Station pa_3,54.6,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,413.93,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
126.0,easyBike_010,E1,E1_0,11.89,37.8,12000.0,MEDIUM,pa_3,Station pa_3,198.2,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,257.49,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3,Nearest with charging slots
126.0,easyBike_014,NEG_E7,NEG_E7_0,12.12,27.19,12000.0,HIGH,pa_8,Station pa_8,170.13,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,305.52,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
126.0,easyBike_017,E0,parked,0.0,23.9,12000.0,HIGH,pa_2,Station pa_2,66.3,E0,E0_0,20.0,0,3,100.0,pa_3_rev,Station pa_3_rev,86.85,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
128.0,easyBike_012,E10,E10_1,11.92,41.1,12000.0,MEDIUM,pa_3_rev,Station pa_3_rev,201.72,NEG_E1,NEG_E1_0,20.0,4,3,0.0,pa_7,Station pa_7,206.7,E6,E6_0,20.0,4,2,0.0,Station pa_3_rev,Nearest with charging slots
128.0,easyBike_016,NEG_E7,NEG_E7_0,12.36,24.84,12000.0,HIGH,pa_8,Station pa_8,176.29,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,299.28,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
131.0,easyBike_018,E0,parked,0.0,22.72,12000.0,HIGH,pa_2,Station pa_2,63.62,E0,E0_0,20.0,0,3,100.0,pa_3_rev,Station pa_3_rev,84.19,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
134.0,easyBike_020,E0,parked,0.0,25.55,12000.0,HIGH,pa_2,Station pa_2,60.95,E0,E0_0,20.0,0,3,100.0,pa_3_rev,Station pa_3_rev,81.53,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
136.0,easyBike_022,NEG_E7,NEG_E7_0,11.54,28.66,12000.0,HIGH,pa_8,Station pa_8,215.34,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,260.25,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
136.0,easyBike_024,NEG_E7,NEG_E7_0,13.08,18.68,12000.0,CRITICAL,pa_8,Station pa_8,164.6,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,311.05,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
136.0,easyBike_026,E0,E0_0,9.42,16.36,12000.0,CRITICAL,pa_2,Station pa_2,70.53,E0,E0_0,20.0,0,3,100.0,pa_3_rev,Station pa_3_rev,90.83,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
136.0,easyBike_028,E0,E0_0,13.37,13.97,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,142.01,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_2,Station pa_2,248.77,E0,E0_0,20.0,0,3,100.0,Station pa_2_rev,Nearest with charging slots
136.0,easyBike_030,NEG_E8,NEG_E8_1,1.02,14.17,12000.0,CRITICAL,pa_8,Station pa_8,162.5,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
151.0,easyBike_001,E1,E1_0,11.07,42.57,12000.0,MEDIUM,pa_3,Station pa_3,48.74,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,406.89,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3,Nearest with charging slots
151.0,easyBike_002,E1,E1_1,11.15,41.4,12000.0,MEDIUM,pa_3,Station pa_3,40.19,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,404.71,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
151.0,easyBike_003,E7,E7_0,11.27,40.21,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,147.38,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,168.08,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
151.0,easyBike_005,NEG_E2,NEG_E2_0,0.0,37.98,12000.0,MEDIUM,pa_3,Station pa_3,21.92,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,399.31,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
151.0,easyBike_006,NEG_E9,NEG_E9_0,11.49,36.79,12000.0,MEDIUM,pa_3,Station pa_3,178.4,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,226.82,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
151.0,easyBike_007,NEG_E7,NEG_E7_0,11.58,35.61,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,161.59,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,183.0,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
151.0,easyBike_011,E7,E7_0,11.83,39.32,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,183.54,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,204.3,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
151.0,easyBike_013,NEG_E1,NEG_E1_0,12.07,28.15,12000.0,HIGH,pa_3,Station pa_3,139.32,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,316.53,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3,Nearest with charging slots
151.0,easyBike_023,NEG_E7,NEG_E7_0,11.54,30.26,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,175.82,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,197.13,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
151.0,easyBike_025,E0,parked,0.0,17.63,12000.0,CRITICAL,pa_2,Station pa_2,58.27,E0,E0_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,78.88,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
151.0,easyBike_027,E5,E5_0,10.97,15.1,12000.0,CRITICAL,pa_6,Station pa_6,76.24,E5,E5_0,25.0,4,3,20.0,pa_7_rev,Station pa_7_rev,83.19,NEG_E6,NEG_E6_0,20.0,4,2,0.0,Station pa_6,Nearest with charging slots
151.0,easyBike_029,NEG_E3,NEG_E3_0,13.44,12.72,12000.0,CRITICAL,pa_8,Station pa_8,205.01,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,316.76,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
151.0,easyBike_031,NEG_E8,NEG_E8_1,0.93,15.83,12000.0,CRITICAL,pa_8,Station pa_8,162.51,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
153.0,easyBike_004,E10,E10_0,11.37,39.04,12000.0,MEDIUM,pa_7,Station pa_7,70.91,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,80.65,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_7,Nearest with charging slots
153.0,easyBike_008,NEG_E7,NEG_E7_1,11.61,34.45,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,162.41,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,183.59,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
153.0,easyBike_009,E1,E1_0,6.18,36.04,12000.0,MEDIUM,pa_3,Station pa_3,4.02,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,405.18,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
153.0,easyBike_015,NEG_E7,NEG_E7_1,12.29,25.89,12000.0,HIGH,pa_8_rev,Station pa_8_rev,133.78,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,155.01,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
153.0,easyBike_019,E5,parked,0.0,23.88,12000.0,HIGH,pa_6,Station pa_6,56.58,E5,E5_0,25.0,4,3,20.0,pa_7_rev,Station pa_7_rev,64.0,NEG_E6,NEG_E6_0,20.0,4,2,0.0,Station pa_6,Nearest with charging slots
153.0,easyBike_021,NEG_E1,NEG_E1_0,12.72,26.75,12000.0,HIGH,pa_3,Station pa_3,190.7,E1,E1_0,20.0,4,3,0.0,pa_3_rev,Station pa_3_rev,265.06,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3,Nearest with charging slots
156.0,easyBike_010,E1,E1_1,3.96,37.71,12000.0,MEDIUM,pa_3,Station pa_3,3.74,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,401.92,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
156.0,easyBike_014,NEG_E7,NEG_E7_0,12.13,27.06,12000.0,HIGH,pa_8_rev,Station pa_8_rev,112.92,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,134.48,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
156.0,easyBike_017,E0,parked,0.0,23.9,12000.0,HIGH,pa_2,Station pa_2,66.3,E0,E0_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,86.85,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
158.0,easyBike_012,E10,E10_1,11.96,40.97,12000.0,MEDIUM,pa_7,Station pa_7,40.62,E6,E6_0,20.0,4,2,0.0,pa_8_rev,Station pa_8_rev,50.63,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_7,Nearest with charging slots
158.0,easyBike_016,NEG_E7,NEG_E7_0,12.32,24.71,12000.0,HIGH,pa_8_rev,Station pa_8_rev,103.56,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,125.01,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
161.0,easyBike_018,E0,parked,0.0,22.72,12000.0,HIGH,pa_2,Station pa_2,63.62,E0,E0_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,84.19,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
164.0,easyBike_020,E0,parked,0.0,25.55,12000.0,HIGH,pa_2,Station pa_2,60.95,E0,E0_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,81.53,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
166.0,easyBike_022,NEG_E7,NEG_E7_0,11.55,28.54,12000.0,HIGH,pa_8_rev,Station pa_8_rev,77.14,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,98.92,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
166.0,easyBike_024,NEG_E7,NEG_E7_0,13.05,18.54,12000.0,CRITICAL,pa_8_rev,Station pa_8_rev,104.24,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,125.84,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
166.0,easyBike_026,E0,parked,0.0,16.38,12000.0,CRITICAL,pa_2,Station pa_2,55.6,E0,E0_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,76.22,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
166.0,easyBike_028,E0,E0_0,8.15,13.86,12000.0,CRITICAL,pa_2,Station pa_2,67.31,E0,E0_0,20.0,0,2,100.0,pa_3_rev,Station pa_3_rev,87.61,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
166.0,easyBike_030,NEG_E8,NEG_E8_0,13.55,13.97,12000.0,CRITICAL,pa_8,Station pa_8,104.64,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.49,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
166.0,easyBike_032,NEG_E8,NEG_E8_1,0.94,17.5,12000.0,CRITICAL,pa_8,Station pa_8,162.51,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,413.99,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
172.0,easyBike_021,NEG_E3,NEG_E3_1,0.46,27.5,12000.0,HIGH,pa_8,Station pa_8,167.76,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,407.24,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
181.0,easyBike_001,E1,E1_1,0.94,42.57,12000.0,MEDIUM,pa_3,Station pa_3,1.62,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,403.48,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
181.0,easyBike_002,E1,E1_1,0.48,41.41,12000.0,MEDIUM,pa_3,Station pa_3,3.86,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,401.92,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
181.0,easyBike_003,E7,E7_0,11.24,40.1,12000.0,MEDIUM,pa_8,Station pa_8,149.98,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,325.54,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
181.0,easyBike_005,NEG_E2,NEG_E2_0,0.92,37.98,12000.0,MEDIUM,pa_3,Station pa_3,21.3,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,399.03,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
181.0,easyBike_006,NEG_E9,NEG_E9_0,11.42,36.67,12000.0,MEDIUM,pa_3,Station pa_3,47.06,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,358.36,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
181.0,easyBike_007,NEG_E7,NEG_E7_0,0.95,35.56,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,33.3,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,55.72,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
181.0,easyBike_011,E7,E7_0,11.87,39.2,12000.0,MEDIUM,pa_8,Station pa_8,104.3,E7,E7_0,25.0,5,3,0.0,pa_8_rev,Station pa_8_rev,371.2,NEG_E7,NEG_E7_0,25.0,1,3,80.0,Station pa_8,Nearest with charging slots
181.0,easyBike_013,NEG_E1,NEG_E1_0,12.08,28.02,12000.0,HIGH,pa_3_rev,Station pa_3_rev,110.67,NEG_E1,NEG_E1_0,20.0,4,3,0.0,pa_2,Station pa_2,128.96,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
181.0,easyBike_023,NEG_E7,NEG_E7_1,0.99,30.2,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,33.44,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,55.09,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
181.0,easyBike_025,E0,parked,0.0,17.63,12000.0,CRITICAL,pa_2,Station pa_2,58.27,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,78.88,NEG_E1,NEG_E1_0,20.0,4,3,0.0,Station pa_3_rev,2nd nearest has slots (nearest full)
181.0,easyBike_027,E5,parked,0.0,15.13,12000.0,CRITICAL,pa_6,Station pa_6,53.26,E5,E5_0,25.0,3,3,40.0,pa_7_rev,Station pa_7_rev,60.72,NEG_E6,NEG_E6_0,20.0,4,2,0.0,Station pa_6,Nearest with charging slots
181.0,easyBike_029,NEG_E3,NEG_E3_0,13.48,12.56,12000.0,CRITICAL,pa_3,Station pa_3,213.1,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,299.94,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
181.0,easyBike_031,NEG_E8,NEG_E8_0,13.54,15.64,12000.0,CRITICAL,pa_8,Station pa_8,104.91,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,409.51,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
181.0,easyBike_033,E0,E0_0,0.95,18.75,12000.0,CRITICAL,pa_2_rev,Station pa_2_rev,9.71,NEG_E0,NEG_E0_0,20.0,4,3,0.0,pa_6_rev,Station pa_6_rev,271.27,NEG_E5,NEG_E5_0,25.0,5,3,0.0,Station pa_2_rev,Nearest with charging slots
183.0,easyBike_004,E7,E7_0,11.36,38.91,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,78.08,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,98.52,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
183.0,easyBike_008,NEG_E7,NEG_E7_1,6.13,34.38,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,23.44,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,44.88,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
183.0,easyBike_009,:Node3_5,:Node3_5_0,2.54,36.04,12000.0,MEDIUM,pa_3,Station pa_3,3.07,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,405.57,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
183.0,easyBike_015,NEG_E7,parked,0.0,25.87,12000.0,HIGH,pa_8_rev,Station pa_8_rev,27.65,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,50.91,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
183.0,easyBike_019,E5,parked,0.0,23.88,12000.0,HIGH,pa_6,Station pa_6,56.58,E5,E5_0,25.0,3,3,40.0,pa_7_rev,Station pa_7_rev,64.0,NEG_E6,NEG_E6_0,20.0,4,2,0.0,Station pa_6,Nearest with charging slots
183.0,easyBike_021,NEG_E1,NEG_E1_0,6.06,26.65,12000.0,HIGH,pa_3_rev,Station pa_3_rev,52.51,NEG_E1,NEG_E1_0,20.0,4,3,0.0,pa_2,Station pa_2,71.23,E0,E0_0,20.0,0,1,100.0,Station pa_3_rev,Nearest with charging slots
186.0,easyBike_010,:Node3_7,:Node3_7_0,0.0,37.71,12000.0,MEDIUM,pa_3,Station pa_3,6.48,E1,E1_0,20.0,4,3,0.0,pa_8,Station pa_8,400.57,E7,E7_0,25.0,5,3,0.0,Station pa_3,Nearest with charging slots
186.0,easyBike_014,NEG_E7,parked,0.0,27.05,12000.0,HIGH,pa_8_rev,Station pa_8_rev,33.96,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,56.98,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
186.0,easyBike_017,E0,parked,0.0,23.9,12000.0,HIGH,pa_2,Station pa_2,66.3,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,86.85,NEG_E1,NEG_E1_0,20.0,3,3,25.0,Station pa_3_rev,2nd nearest has slots (nearest full)
187.0,easyBike_022,NEG_E8,NEG_E8_1,0.48,29.17,12000.0,HIGH,pa_8,Station pa_8,162.58,E7,E7_0,25.0,5,3,0.0,pa_3,Station pa_3,414.0,E1,E1_0,20.0,4,3,0.0,Station pa_8,Nearest with charging slots
188.0,easyBike_012,E7,E7_0,11.95,40.82,12000.0,MEDIUM,pa_8_rev,Station pa_8_rev,124.23,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,144.87,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
188.0,easyBike_016,NEG_E7,parked,0.0,24.7,12000.0,HIGH,pa_8_rev,Station pa_8_rev,30.8,NEG_E7,NEG_E7_0,25.0,1,3,80.0,pa_7,Station pa_7,53.94,E6,E6_0,20.0,4,2,0.0,Station pa_8_rev,Nearest with charging slots
191.0,easyBike_018,E0,parked,0.0,22.72,12000.0,HIGH,pa_2,Station pa_2,63.62,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,84.19,NEG_E1,NEG_E1_0,20.0,3,3,25.0,Station pa_3_rev,2nd nearest has slots (nearest full)
194.0,easyBike_020,E0,parked,0.0,25.55,12000.0,HIGH,pa_2,Station pa_2,60.95,E0,E0_0,20.0,0,1,100.0,pa_3_rev,Station pa_3_rev,81.53,NEG_E1,NEG_E1_0,20.0,2,3,50.0,Station pa_3_rev,2nd nearest has slots (nearest full)
