timestep_sec,vehicle_id,vehicle_type,status,soc_percent,initial_soc_percent,soc_drop_percent,energy_consumed_Wh,lane,road_id,x_position,y_position,speed_ms,distance_m
570.0,eVan_reverse2.3,eVan,driving,32.52,33.0,0.48,35.31,-E9_0,-E9,465.06,-165.04,7.8,866.09
570.0,eVan_reverse3.2,eVan,driving,32.18,33.0,0.82,59.41,-E7_0,-E7,42.91,-240.93,6.3,1564.9
570.0,eVan_reverse3.3,eVan,driving,32.89,33.0,0.11,7.82,-E8_0,-E8,589.99,-189.66,7.77,174.28
570.0,eVan_reverse4.1,eVan,driving,31.79,33.0,1.21,88.95,-E10_0,-E10,-27.77,35.68,7.79,2257.7
570.0,eVan_reverse4.2,eVan,driving,32.68,33.0,0.32,23.13,-E8_0,-E8,514.9,-208.28,7.79,583.41
570.0,easyBike_forward1.0,easyBike,charging,25.63,26.25,0.61,86.77,E3_0,E3,599.83,215.41,8.32,1871.57
570.0,easyBike_forward1.1,easyBike,charging,25.72,26.25,0.53,73.37,E2_0,E2,507.81,217.52,8.35,1720.21
570.0,easyBike_forward1.10,easyBike,driving,26.1,26.25,0.15,19.56,E0_0,E0,-223.39,226.76,8.38,417.67
570.0,easyBike_forward1.11,easyBike,driving,26.24,26.25,0.01,0.7,E0_0,E0,-407.79,266.87,3.03,6.84
570.0,easyBike_forward1.2,easyBike,waiting,26.03,26.25,0.22,31.53,,E0,-90.42,201.11,0.0,704.29
570.0,easyBike_forward1.3,easyBike,charging,25.79,26.25,0.46,63.56,,E1,377.14,196.44,0.0,1548.6
570.0,easyBike_forward1.4,easyBike,charging,25.8,26.25,0.45,62.86,,E1,385.68,196.66,0.0,1557.14
570.0,easyBike_forward1.5,easyBike,driving,25.8,26.25,0.45,62.51,E1_0,E1,368.85,193.03,0.0,1536.05
570.0,easyBike_forward1.6,easyBike,driving,25.8,26.25,0.45,62.78,E1_0,E1,365.44,192.94,0.0,1530.04
570.0,easyBike_forward1.7,easyBike,driving,25.81,26.25,0.44,61.93,E1_0,E1,360.31,193.02,0.0,1521.04
570.0,easyBike_forward1.8,easyBike,driving,25.86,26.25,0.39,51.25,E1_0,E1,222.91,189.28,8.34,1279.65
570.0,easyBike_forward1.9,easyBike,driving,25.98,26.25,0.27,36.18,:Node2_3_0,:Node2_3,-28.78,184.44,8.35,849.19
570.0,easyBike_forward2.0,easyBike,charging,25.57,26.25,0.68,94.09,E7_0,E7,196.3,-224.32,8.33,2122.8
570.0,easyBike_forward2.1,easyBike,waiting,26.03,26.25,0.22,31.48,,E0,-94.9,202.08,0.0,699.7
570.0,easyBike_forward2.2,easyBike,driving,26.03,26.25,0.22,31.78,,E0,-88.17,200.62,0.0,706.59
570.0,easyBike_forward2.3,easyBike,charging,25.8,26.25,0.45,62.79,,E1,382.83,196.59,0.0,1554.29
570.0,easyBike_forward2.4,easyBike,waiting,25.79,26.25,0.45,62.63,E1_0,E1,372.27,193.11,0.0,1542.05
570.0,easyBike_forward2.5,easyBike,driving,25.79,26.25,0.46,63.18,E1_0,E1,367.14,192.98,0.0,1533.04
570.0,easyBike_forward2.6,easyBike,driving,25.82,26.25,0.43,59.57,E1_0,E1,362.02,192.85,0.0,1524.04
570.0,easyBike_forward2.7,easyBike,driving,25.88,26.25,0.37,49.4,E1_0,E1,177.74,188.12,8.2,1200.29
570.0,easyBike_forward2.8,easyBike,driving,26.02,26.25,0.23,30.19,E0_0,E0,-93.83,198.58,8.36,706.31
570.0,easyBike_forward2.9,easyBike,driving,26.16,26.25,0.09,11.22,E0_0,E0,-319.74,247.72,8.35,203.01
570.0,easyBike_forward3.0,easyBike,charging,25.6,26.25,0.65,90.42,E7_0,E7,455.43,-210.05,8.38,2120.91
570.0,easyBike_forward3.1,easyBike,charging,25.76,26.25,0.48,68.6,E7_0,E7,137.12,-227.58,8.39,1517.35
570.0,easyBike_forward3.2,easyBike,charging,25.93,26.25,0.32,44.98,E6_0,E6,-174.43,-205.83,8.36,925.65
570.0,easyBike_forward3.3,easyBike,charging,26.04,26.25,0.2,30.45,,E5,-308.04,-149.39,0.0,664.79
570.0,easyBike_forward3.4,easyBike,charging,26.04,26.25,0.21,30.39,,E5,-305.36,-152.34,0.0,668.78
570.0,easyBike_forward3.5,easyBike,waiting,26.05,26.25,0.2,29.53,,E5,-316.09,-140.55,0.0,652.83
570.0,easyBike_forward3.6,easyBike,driving,25.9,26.25,0.35,48.96,E6_0,E6,-98.77,-221.13,8.17,1079.54
570.0,easyBike_forward3.7,easyBike,driving,26.08,26.25,0.17,23.48,E5_0,E5,-435.97,-13.63,7.24,477.74
570.0,easyBike_forward4.0,easyBike,charging,25.62,26.25,0.63,88.36,E7_0,E7,126.17,-228.18,8.32,1989.83
570.0,easyBike_forward4.1,easyBike,waiting,26.03,26.25,0.22,30.97,,E0,-92.66,201.6,0.0,701.99
570.0,easyBike_forward4.2,easyBike,charging,25.8,26.25,0.45,62.99,,E1,379.99,196.51,0.0,1551.44
570.0,easyBike_forward4.3,easyBike,waiting,25.8,26.25,0.45,62.42,E1_0,E1,370.56,193.07,0.0,1539.05
570.0,easyBike_forward4.4,easyBike,driving,25.81,26.25,0.44,60.96,E1_0,E1,363.73,192.89,0.0,1527.04
570.0,easyBike_forward4.5,easyBike,driving,25.84,26.25,0.41,55.22,E1_0,E1,275.1,190.62,8.32,1371.34
570.0,easyBike_forward4.6,easyBike,driving,26.03,26.25,0.22,29.39,E0_0,E0,-104.35,200.1,8.36,683.22
570.0,easyBike_forward4.7,easyBike,driving,26.21,26.25,0.04,4.65,E0_0,E0,-393.47,263.75,7.59,38.74
570.0,easyBike_reverse1.0,easyBike,charging,25.62,26.25,0.63,88.72,,-E1,38.59,171.75,0.0,2122.4
570.0,easyBike_reverse1.1,easyBike,charging,25.63,26.25,0.62,86.69,,-E1,32.33,171.59,0.0,2128.66
570.0,easyBike_reverse1.10,easyBike,driving,25.83,26.25,0.42,56.91,-E2_0,-E2,507.36,206.99,8.33,1360.59
570.0,easyBike_reverse1.11,easyBike,driving,25.93,26.25,0.32,42.7,-E3_0,-E3,595.11,154.55,8.14,1033.83
570.0,easyBike_reverse1.12,easyBike,driving,26.02,26.25,0.23,29.92,-E3_0,-E3,603.47,50.88,8.33,703.41
570.0,easyBike_reverse1.13,easyBike,driving,26.12,26.25,0.13,17.22,-E3_0,-E3,613.5,-54.21,8.31,368.06
570.0,easyBike_reverse1.14,easyBike,driving,26.21,26.25,0.04,4.75,-E3_1,-E3,622.28,-156.93,7.84,40.49
570.0,easyBike_reverse1.2,easyBike,charging,25.61,26.25,0.64,89.96,,-E1,26.06,171.43,0.0,2134.93
570.0,easyBike_reverse1.3,easyBike,waiting,25.62,26.25,0.63,86.96,,-E1,22.93,171.35,0.0,2138.06
570.0,easyBike_reverse1.4,easyBike,waiting,25.61,26.25,0.64,90.15,,-E1,19.8,171.27,0.0,2141.19
570.0,easyBike_reverse1.5,easyBike,driving,25.62,26.25,0.63,88.64,,-E1,16.67,171.19,0.0,2144.32
570.0,easyBike_reverse1.6,easyBike,driving,25.59,26.25,0.66,94.03,,-E1,10.41,171.03,0.0,2150.59
570.0,easyBike_reverse1.7,easyBike,driving,25.62,26.25,0.63,87.54,,-E1,13.54,171.11,0.0,2147.45
570.0,easyBike_reverse1.8,easyBike,charging,25.73,26.25,0.52,70.85,-E1_0,-E1,336.6,182.59,8.37,1607.46
570.0,easyBike_reverse1.9,easyBike,waiting,25.74,26.25,0.51,71.37,-E1_1,-E1,337.76,185.82,8.35,1598.89
570.0,easyBike_reverse2.0,easyBike,charging,25.58,26.25,0.67,93.05,-E10_0,-E10,-27.92,-32.5,8.35,2111.8
570.0,easyBike_reverse2.1,easyBike,charging,25.78,26.25,0.47,67.87,,-E7,14.0,-247.18,0.0,1601.23
570.0,easyBike_reverse2.10,easyBike,driving,25.97,26.25,0.28,38.78,-E9_1,-E9,468.35,-167.12,8.37,860.16
570.0,easyBike_reverse2.11,easyBike,driving,26.05,26.25,0.2,25.83,-E8_1,-E8,515.81,-205.89,8.35,575.59
570.0,easyBike_reverse2.12,easyBike,driving,26.16,26.25,0.09,11.27,-E8_0,-E8,584.32,-191.07,8.31,205.07
570.0,easyBike_reverse2.2,easyBike,driving,25.77,26.25,0.48,68.28,,-E7,22.43,-246.72,0.0,1592.78
570.0,easyBike_reverse2.3,easyBike,waiting,25.76,26.25,0.49,68.85,,-E7,30.87,-246.25,0.0,1581.32
570.0,easyBike_reverse2.4,easyBike,driving,25.78,26.25,0.47,64.68,-E7_0,-E7,40.6,-242.51,0.0,1569.32
570.0,easyBike_reverse2.5,easyBike,charging,25.62,26.25,0.63,89.1,,-E6,-253.05,-202.98,0.0,2113.46
570.0,easyBike_reverse2.6,easyBike,driving,25.64,26.25,0.61,85.08,,-E6,-249.12,-203.78,0.0,2109.45
570.0,easyBike_reverse2.7,easyBike,waiting,25.74,26.25,0.51,70.64,-E7_1,-E7,14.45,-240.95,8.36,1618.6
570.0,easyBike_reverse2.8,easyBike,driving,25.77,26.25,0.48,67.09,-E7_1,-E7,27.08,-240.05,6.52,1594.64
570.0,easyBike_reverse2.9,easyBike,driving,25.94,26.25,0.31,42.85,-E7_0,-E7,366.37,-224.56,8.39,951.62
570.0,easyBike_reverse3.0,easyBike,charging,25.61,26.25,0.64,86.43,-E6_0,-E6,-261.88,-197.93,8.39,2152.64
570.0,easyBike_reverse3.1,easyBike,charging,25.76,26.25,0.49,69.09,,-E7,26.65,-246.49,0.0,1581.32
570.0,easyBike_reverse3.10,easyBike,driving,26.1,26.25,0.15,19.23,-E8_0,-E8,544.62,-200.91,8.33,421.35
570.0,easyBike_reverse3.11,easyBike,driving,26.24,26.25,0.01,0.75,-E8_1,-E8,619.95,-178.93,3.18,6.72
570.0,easyBike_reverse3.2,easyBike,driving,25.78,26.25,0.47,64.05,-E7_0,-E7,34.27,-242.86,0.0,1581.32
570.0,easyBike_reverse3.3,easyBike,waiting,25.77,26.25,0.48,68.29,-E7_0,-E7,37.44,-242.69,0.0,1575.32
570.0,easyBike_reverse3.4,easyBike,driving,25.65,26.25,0.6,82.44,,-E6,-237.32,-206.16,0.0,2097.41
570.0,easyBike_reverse3.5,easyBike,charging,25.62,26.25,0.63,89.44,,-E6,-256.99,-202.19,0.0,2117.48
570.0,easyBike_reverse3.6,easyBike,waiting,25.72,26.25,0.53,71.79,-E6_0,-E6,-41.82,-242.44,8.31,1705.06
570.0,easyBike_reverse3.7,easyBike,driving,25.74,26.25,0.51,67.53,:Node7_0_0,:Node7_0,-13.73,-245.48,8.36,1671.27
570.0,easyBike_reverse3.8,easyBike,driving,25.94,26.25,0.31,42.25,-E7_1,-E7,367.18,-221.32,8.37,949.76
570.0,easyBike_reverse3.9,easyBike,driving,25.98,26.25,0.27,35.37,-E7_0,-E7,419.88,-221.62,8.31,850.18
570.0,easyBike_reverse4.0,easyBike,waiting,25.6,26.25,0.65,89.74,-E10_0,-E10,-27.95,-48.12,8.31,2078.4
570.0,easyBike_reverse4.1,easyBike,charging,25.78,26.25,0.47,66.43,,-E7,18.22,-246.95,0.0,1597.0
570.0,easyBike_reverse4.2,easyBike,driving,25.78,26.25,0.47,64.62,-E7_0,-E7,35.85,-242.77,0.0,1578.32
570.0,easyBike_reverse4.3,easyBike,driving,25.78,26.25,0.47,64.78,-E7_0,-E7,39.02,-242.6,0.0,1572.32
570.0,easyBike_reverse4.4,easyBike,charging,25.64,26.25,0.61,85.16,,-E6,-245.19,-204.57,0.0,2105.44
570.0,easyBike_reverse4.5,easyBike,driving,25.64,26.25,0.61,83.72,,-E6,-260.92,-201.39,0.0,2121.49
570.0,easyBike_reverse4.6,easyBike,driving,25.78,26.25,0.47,64.9,-E7_1,-E7,31.36,-239.81,5.97,1586.51
570.0,easyBike_reverse4.7,easyBike,driving,25.94,26.25,0.31,41.84,-E7_0,-E7,375.76,-224.05,8.31,933.83
570.0,easyBike_reverse4.8,easyBike,driving,26.02,26.25,0.23,30.11,-E8_0,-E8,492.73,-213.78,8.37,704.1
570.0,easyBike_reverse4.9,easyBike,driving,26.17,26.25,0.08,10.52,-E8_1,-E8,587.61,-186.95,8.38,182.92
571.0,eRickshaw_forward1.0,eRickshaw,driving,28.85,31.0,2.15,155.21,-E7_0,-E7,120.28,-238.12,8.18,4536.57
571.0,eRickshaw_forward1.2,eRickshaw,driving,29.76,31.0,1.24,90.47,E3_0,E3,617.35,-1.86,8.19,2564.26
571.0,eRickshaw_forward1.3,eRickshaw,driving,30.08,31.0,0.92,67.98,E3_1,E3,595.78,225.82,8.18,1831.36
571.0,eRickshaw_forward1.4,eRickshaw,driving,30.42,31.0,0.58,41.88,E1_0,E1,188.3,188.4,8.18,1219.05
571.0,eRickshaw_forward1.5,eRickshaw,driving,30.8,31.0,0.2,14.12,E0_0,E0,-240.2,230.41,8.18,380.41
571.0,eRickshaw_forward2.0,eRickshaw,driving,29.09,31.0,1.91,139.01,,-E6,-241.25,-205.37,0.0,4036.79
571.0,eRickshaw_forward2.1,eRickshaw,driving,29.45,31.0,1.55,113.57,E8_0,E8,580.41,-182.15,8.18,3227.69
571.0,eRickshaw_forward2.2,eRickshaw,driving,29.8,31.0,1.2,87.23,E9_0,E9,473.24,-134.89,8.19,2509.7
571.0,eRickshaw_forward2.3,eRickshaw,driving,30.23,31.0,0.77,55.93,E1_1,E1,411.56,190.92,8.2,1611.13
571.0,eRickshaw_forward2.4,eRickshaw,driving,30.69,31.0,0.31,22.08,E0_0,E0,-134.57,207.44,8.19,615.73
571.0,eRickshaw_forward3.0,eRickshaw,driving,28.91,31.0,2.09,153.57,-E1_0,-E1,404.28,184.33,8.17,4391.33
571.0,eRickshaw_forward3.1,eRickshaw,driving,29.56,31.0,1.44,106.28,-E3_0,-E3,618.97,-141.4,8.17,2999.68
571.0,eRickshaw_forward3.2,eRickshaw,driving,29.96,31.0,1.04,76.23,E8_0,E8,486.65,-205.39,8.2,2177.04
571.0,eRickshaw_forward3.3,eRickshaw,driving,30.52,31.0,0.48,36.2,E6_0,E6,-154.41,-209.87,8.16,966.56
571.0,eRickshaw_forward4.0,eRickshaw,charging,29.81,31.0,1.19,87.65,,E7,403.39,-209.71,0.0,2511.29
571.0,eRickshaw_forward4.1,eRickshaw,charging,29.8,31.0,1.2,88.82,,E7,408.67,-209.42,0.0,2516.57
571.0,eRickshaw_forward4.2,eRickshaw,driving,30.23,31.0,0.77,55.72,E10_0,E10,-18.6,-161.93,8.2,1571.77
571.0,eRickshaw_forward4.3,eRickshaw,driving,30.91,31.0,0.09,6.78,E0_0,E0,-343.61,252.91,8.19,150.04
571.0,eRickshaw_reverse1.0,eRickshaw,charging,30.0,31.0,1.0,73.35,,-E1,35.46,171.67,0.0,2125.73
571.0,eRickshaw_reverse1.1,eRickshaw,charging,29.6,31.0,1.4,102.59,,-E0,-373.9,246.4,0.0,2988.49
571.0,eRickshaw_reverse1.2,eRickshaw,waiting,29.59,31.0,1.41,103.44,,-E0,-381.98,248.16,0.0,2996.76
571.0,eRickshaw_reverse1.3,eRickshaw,driving,29.89,31.0,1.11,81.58,-E0_0,-E0,-57.9,180.94,8.17,2290.86
571.0,eRickshaw_reverse1.4,eRickshaw,driving,29.96,31.0,1.04,75.67,-E1_0,-E1,2.42,174.02,8.18,2188.37
571.0,eRickshaw_reverse1.5,eRickshaw,driving,30.24,31.0,0.76,55.84,-E1_0,-E1,345.06,182.81,8.18,1586.41
571.0,eRickshaw_reverse1.6,eRickshaw,driving,30.49,31.0,0.51,36.4,-E3_0,-E3,594.64,160.37,8.19,1052.58
571.0,eRickshaw_reverse1.7,eRickshaw,driving,30.76,31.0,0.24,17.07,-E3_0,-E3,609.54,-24.38,8.19,463.72
571.0,eRickshaw_reverse2.0,eRickshaw,waiting,29.81,31.0,1.19,87.56,,-E1,29.19,171.51,0.0,2494.95
571.0,eRickshaw_reverse2.1,eRickshaw,charging,29.42,31.0,1.58,115.89,,-E0,-377.94,247.28,0.0,3355.58
571.0,eRickshaw_reverse2.2,eRickshaw,driving,29.58,31.0,1.42,103.01,-E0_0,-E0,-211.39,214.32,7.81,2995.75
571.0,eRickshaw_reverse2.3,eRickshaw,driving,29.86,31.0,1.14,82.6,-E1_0,-E1,128.11,177.24,8.2,2330.51
571.0,eRickshaw_reverse2.4,eRickshaw,driving,30.23,31.0,0.77,55.78,-E9_0,-E9,452.09,107.91,8.16,1580.03
571.0,eRickshaw_reverse2.5,eRickshaw,driving,30.57,31.0,0.43,31.09,-E9_1,-E9,468.56,-171.44,8.2,849.07
571.0,eRickshaw_reverse2.6,eRickshaw,driving,30.92,31.0,0.08,5.9,-E8_0,-E8,599.26,-187.37,8.18,123.85
571.0,eRickshaw_reverse3.0,eRickshaw,charging,30.01,31.0,0.99,72.13,,-E6,-272.72,-199.01,0.0,2139.47
571.0,eRickshaw_reverse3.1,eRickshaw,charging,29.86,31.0,1.14,83.45,,-E5,-442.01,-26.01,0.0,2425.73
571.0,eRickshaw_reverse3.2,eRickshaw,charging,29.86,31.0,1.14,83.1,,-E5,-446.04,-21.58,0.0,2431.71
571.0,eRickshaw_reverse3.3,eRickshaw,driving,30.21,31.0,0.79,57.95,-E7_0,-E7,-1.76,-244.85,8.19,1649.84
571.0,eRickshaw_reverse3.4,eRickshaw,driving,30.54,31.0,0.46,33.73,-E7_0,-E7,384.56,-223.56,8.16,917.35
571.0,eRickshaw_reverse3.5,eRickshaw,driving,30.8,31.0,0.2,14.17,-E8_0,-E8,551.99,-199.09,8.18,381.4
571.0,eRickshaw_reverse4.0,eRickshaw,waiting,29.48,31.0,1.52,111.51,E1_0,E1,373.86,193.15,0.0,3238.99
571.0,eRickshaw_reverse4.1,eRickshaw,charging,29.6,31.0,1.4,103.39,-E0_0,-E0,-178.08,207.08,8.18,2874.91
571.0,eRickshaw_reverse4.2,eRickshaw,driving,29.85,31.0,1.15,84.19,-E10_0,-E10,-27.66,90.56,8.19,2375.16
571.0,eRickshaw_reverse4.3,eRickshaw,driving,30.27,31.0,0.73,52.77,-E7_1,-E7,47.96,-238.9,8.12,1555.25
571.0,eRickshaw_reverse4.4,eRickshaw,driving,30.68,31.0,0.32,22.74,-E8_0,-E8,505.15,-210.7,8.18,636.63
571.0,eVan_forward1.2,eVan,driving,31.99,33.0,1.01,74.91,E3_0,E3,598.95,226.31,7.78,1836.9
571.0,eVan_forward1.3,eVan,driving,32.45,33.0,0.54,39.25,E1_0,E1,76.22,185.52,7.79,1022.04
571.0,eVan_forward2.1,eVan,driving,31.66,33.0,1.34,97.7,E9_0,E9,472.89,-127.6,7.78,2490.54
571.0,eVan_forward2.2,eVan,driving,32.21,33.0,0.79,56.89,E1_0,E1,346.14,191.59,6.84,1496.2
571.0,eVan_forward2.3,eVan,driving,32.91,33.0,0.09,6.24,E0_0,E0,-354.75,255.33,7.79,125.12
571.0,eVan_forward3.1,eVan,driving,31.77,33.0,1.23,90.67,E8_0,E8,511.92,-199.13,7.78,2314.61
571.0,eVan_forward3.2,eVan,driving,32.65,33.0,0.35,25.92,E5_0,E5,-336.25,-123.16,7.78,626.43
571.0,eVan_forward4.1,eVan,driving,32.21,33.0,0.79,57.24,E10_0,E10,-18.48,-105.86,7.78,1451.77
571.0,eVan_reverse1.2,eVan,driving,31.56,33.0,1.44,104.3,-E0_0,-E0,-260.33,224.97,7.77,2741.75
571.0,eVan_reverse1.3,eVan,driving,32.14,33.0,0.86,63.53,-E1_1,-E1,352.9,186.21,7.78,1572.39
571.0,eVan_reverse1.4,eVan,driving,32.37,33.0,0.63,45.09,-E3_0,-E3,591.42,200.32,7.8,1179.82
571.0,eVan_reverse1.5,eVan,driving,32.78,33.0,0.22,15.59,-E3_0,-E3,611.68,-50.89,7.8,379.11
571.0,eVan_reverse2.1,eVan,driving,31.39,33.0,1.61,116.67,-E0_0,-E0,-220.07,216.21,7.78,3015.0
571.0,eVan_reverse2.2,eVan,driving,31.86,33.0,1.14,83.17,-E1_0,-E1,253.84,180.47,7.8,2109.51
571.0,eVan_reverse2.3,eVan,driving,32.52,33.0,0.48,35.58,-E9_0,-E9,464.92,-162.06,7.76,873.87
571.0,eVan_reverse3.2,eVan,driving,32.17,33.0,0.83,59.82,-E7_0,-E7,39.44,-241.12,6.8,1571.47
571.0,eVan_reverse3.3,eVan,driving,32.89,33.0,0.11,8.11,-E8_0,-E8,588.56,-190.02,7.79,182.06
571.0,eVan_reverse4.1,eVan,driving,31.79,33.0,1.21,89.22,-E10_0,-E10,-27.77,39.32,7.77,2265.48
571.0,eVan_reverse4.2,eVan,driving,32.67,33.0,0.33,23.42,-E8_0,-E8,513.47,-208.64,7.79,591.19
571.0,easyBike_forward1.0,easyBike,charging,25.63,26.25,0.62,87.12,E3_0,E3,600.04,212.78,8.39,1879.93
571.0,easyBike_forward1.1,easyBike,charging,25.71,26.25,0.54,73.73,E2_0,E2,518.81,221.92,8.4,1728.57
571.0,easyBike_forward1.10,easyBike,driving,26.1,26.25,0.15,19.89,E0_0,E0,-219.63,225.94,8.4,426.03
571.0,easyBike_forward1.11,easyBike,driving,26.24,26.25,0.01,1.04,E0_0,E0,-406.27,266.54,3.7,10.23
571.0,easyBike_forward1.2,easyBike,waiting,26.03,26.25,0.22,31.53,,E0,-90.42,201.11,0.0,704.29
571.0,easyBike_forward1.3,easyBike,charging,25.79,26.25,0.46,63.56,,E1,377.14,196.44,0.0,1548.6
571.0,easyBike_forward1.4,easyBike,charging,25.8,26.25,0.45,62.86,,E1,385.68,196.66,0.0,1557.14
571.0,easyBike_forward1.5,easyBike,driving,25.8,26.25,0.45,62.52,E1_0,E1,368.85,193.03,0.0,1536.05
571.0,easyBike_forward1.6,easyBike,driving,25.8,26.25,0.45,62.79,E1_0,E1,365.44,192.94,0.0,1530.04
571.0,easyBike_forward1.7,easyBike,driving,25.81,26.25,0.44,61.94,E1_0,E1,360.31,193.02,0.0,1521.04
571.0,easyBike_forward1.8,easyBike,driving,25.86,26.25,0.39,51.56,E1_0,E1,227.67,189.4,8.35,1288.01
571.0,easyBike_forward1.9,easyBike,driving,25.97,26.25,0.28,36.59,:Node2_3_0,:Node2_3,-20.71,183.19,8.37,857.54
571.0,easyBike_forward2.0,easyBike,charging,25.57,26.25,0.68,94.36,E7_0,E7,200.7,-224.08,8.32,2131.14
571.0,easyBike_forward2.1,easyBike,waiting,26.03,26.25,0.22,31.48,,E0,-94.9,202.08,0.0,699.7
571.0,easyBike_forward2.2,easyBike,driving,26.03,26.25,0.22,31.78,,E0,-88.17,200.62,0.0,706.59
571.0,easyBike_forward2.3,easyBike,charging,25.8,26.25,0.45,62.79,,E1,382.83,196.59,0.0,1554.29
571.0,easyBike_forward2.4,easyBike,waiting,25.79,26.25,0.45,62.64,E1_0,E1,372.27,193.11,0.0,1542.05
571.0,easyBike_forward2.5,easyBike,driving,25.79,26.25,0.46,63.18,E1_0,E1,367.14,192.98,0.0,1533.04
571.0,easyBike_forward2.6,easyBike,driving,25.82,26.25,0.43,59.58,E1_0,E1,362.02,192.85,0.0,1524.04
571.0,easyBike_forward2.7,easyBike,driving,25.88,26.25,0.37,49.68,E1_0,E1,182.39,188.24,8.22,1208.46
571.0,easyBike_forward2.8,easyBike,driving,26.02,26.25,0.23,30.48,E0_0,E0,-90.08,197.76,8.32,714.66
571.0,easyBike_forward2.9,easyBike,driving,26.16,26.25,0.09,11.56,E0_0,E0,-316.0,246.9,8.35,211.35
571.0,easyBike_forward3.0,easyBike,charging,25.6,26.25,0.65,90.71,E7_0,E7,459.84,-209.81,8.38,2129.26
571.0,easyBike_forward3.1,easyBike,charging,25.76,26.25,0.49,68.85,E7_0,E7,141.53,-227.34,8.35,1525.72
571.0,easyBike_forward3.2,easyBike,charging,25.93,26.25,0.32,45.26,E6_0,E6,-170.32,-206.66,8.31,934.0
571.0,easyBike_forward3.3,easyBike,charging,26.04,26.25,0.2,30.45,,E5,-308.04,-149.39,0.0,664.79
571.0,easyBike_forward3.4,easyBike,charging,26.04,26.25,0.21,30.39,,E5,-305.36,-152.34,0.0,668.78
571.0,easyBike_forward3.5,easyBike,waiting,26.05,26.25,0.2,29.53,,E5,-316.09,-140.55,0.0,652.83
571.0,easyBike_forward3.6,easyBike,driving,25.91,26.25,0.34,48.96,E6_0,E6,-95.38,-221.81,5.76,1086.42
571.0,easyBike_forward3.7,easyBike,driving,26.07,26.25,0.18,24.33,E5_0,E5,-430.87,-19.23,7.95,485.34
571.0,easyBike_forward4.0,easyBike,charging,25.62,26.25,0.63,88.61,E7_0,E7,130.58,-227.94,8.31,1998.18
571.0,easyBike_forward4.1,easyBike,waiting,26.03,26.25,0.22,30.97,,E0,-92.66,201.6,0.0,701.99
571.0,easyBike_forward4.2,easyBike,charging,25.8,26.25,0.45,62.99,,E1,379.99,196.51,0.0,1551.44
571.0,easyBike_forward4.3,easyBike,waiting,25.8,26.25,0.45,62.42,E1_0,E1,370.56,193.07,0.0,1539.05
571.0,easyBike_forward4.4,easyBike,driving,25.81,26.25,0.44,60.97,E1_0,E1,363.73,192.89,0.0,1527.04
571.0,easyBike_forward4.5,easyBike,driving,25.83,26.25,0.42,55.56,E1_0,E1,279.86,190.74,8.39,1379.69
571.0,easyBike_forward4.6,easyBike,driving,26.03,26.25,0.22,29.64,E0_1,E0,-100.82,198.3,8.32,691.56
571.0,easyBike_forward4.7,easyBike,driving,26.2,26.25,0.05,5.6,E0_0,E0,-389.88,262.97,8.36,46.74
571.0,easyBike_reverse1.0,easyBike,charging,25.62,26.25,0.63,88.72,,-E1,38.59,171.75,0.0,2122.4
571.0,easyBike_reverse1.1,easyBike,charging,25.63,26.25,0.62,86.69,,-E1,32.33,171.59,0.0,2128.66
571.0,easyBike_reverse1.10,easyBike,driving,25.82,26.25,0.42,57.18,-E2_0,-E2,496.37,202.59,8.36,1368.95
571.0,easyBike_reverse1.11,easyBike,driving,25.93,26.25,0.32,43.02,-E3_0,-E3,594.9,157.11,8.15,1042.01
571.0,easyBike_reverse1.12,easyBike,driving,26.02,26.25,0.23,30.23,-E3_0,-E3,603.26,53.51,8.38,711.78
571.0,easyBike_reverse1.13,easyBike,driving,26.11,26.25,0.14,17.64,-E3_1,-E3,613.5,-51.57,8.39,376.41
571.0,easyBike_reverse1.14,easyBike,driving,26.2,26.25,0.04,5.46,-E3_0,-E3,621.08,-154.44,8.32,48.7
571.0,easyBike_reverse1.2,easyBike,charging,25.61,26.25,0.64,89.96,,-E1,26.06,171.43,0.0,2134.93
571.0,easyBike_reverse1.3,easyBike,waiting,25.62,26.25,0.63,86.96,,-E1,22.93,171.35,0.0,2138.06
571.0,easyBike_reverse1.4,easyBike,waiting,25.61,26.25,0.64,90.15,,-E1,19.8,171.27,0.0,2141.19
571.0,easyBike_reverse1.5,easyBike,driving,25.62,26.25,0.63,88.64,,-E1,16.67,171.19,0.0,2144.32
571.0,easyBike_reverse1.6,easyBike,driving,25.59,26.25,0.66,94.03,,-E1,10.41,171.03,0.0,2150.59
571.0,easyBike_reverse1.7,easyBike,driving,25.62,26.25,0.63,87.54,,-E1,13.54,171.11,0.0,2147.45
571.0,easyBike_reverse1.8,easyBike,charging,25.73,26.25,0.52,71.19,-E1_0,-E1,331.84,182.47,8.4,1615.82
571.0,easyBike_reverse1.9,easyBike,waiting,25.74,26.25,0.51,71.7,-E1_1,-E1,333.01,185.7,8.37,1607.24
571.0,easyBike_reverse2.0,easyBike,charging,25.58,26.25,0.67,93.35,-E10_0,-E10,-27.91,-28.59,8.36,2120.16
571.0,easyBike_reverse2.1,easyBike,charging,25.78,26.25,0.47,67.87,,-E7,14.0,-247.18,0.0,1601.23
571.0,easyBike_reverse2.10,easyBike,driving,25.96,26.25,0.29,39.02,-E9_1,-E9,468.2,-163.93,8.32,868.5
